ID,Name,Reference,DOI,Year,Journal,Kingdom,Genus,Species,MX State,Location,SMILES,SlogP,TPSA,ExactMW,NumRotatableBonds,NumHBD,NumHBA,Original database
FQNP596,Karwinaphthopyranone B1,J Nat Prod 2014;77(11):2404-2409,10.1021/np500430q,2014,Journal of Natural Products,Plant,Karwinskia,Karwinskia parvifolia,Hidalgo,Tasquillo,COc1cccc2c1C(=O)C1=C(C[C@H](C)O[C@@H]1C)C2(OC)c1ccc2cc3c(c(O)c2c1O)C(=O)C[C@@](C)(O)C3,4.7197,122.52,544.209718,3,3,8,BIOFACQUIM
FQNP597,Karwinaphthopyranone B2,J Nat Prod 2014;77(11):2404-2409,10.1021/np500430q,2014,Journal of Natural Products,Plant,Karwinskia,Karwinskia parvifolia,Hidalgo,Tasquillo,COc1cccc2c1C(=O)C1=C(C[C@H](C)O[C@@H]1C)C2(OC)c1ccc2c(c1O)C(=O)c1c(O)cc(C)cc1C2,5.13022,102.29,526.1991533,3,2,7,BIOFACQUIM
FQNP598,Karwinaphthopyranone B3,J Nat Prod 2014;77(11):2404-2409,10.1021/np500430q,2014,Journal of Natural Products,Plant,Karwinskia,Karwinskia parvifolia,Hidalgo,Tasquillo,COc1cccc2c1C(=O)C1=C(C[C@H](C)O[C@@H]1C)C2(OC)c1ccc2c(c1O)C(=O)c1c(O)cc(C)cc1C2=O,4.77042,119.36,540.1784179,3,2,8,BIOFACQUIM
FQNP599,Peroxisomicine,J Nat Prod 2014;77(11):2404-2410,10.1021/np500430q,2014,Journal of Natural Products,Plant,Karwinskia,Karwinskia humboldtiana,Hidalgo,Tasquillo,C[C@@]1(O)CC(=O)c2c(cc3ccc(-c4c5c(c(O)c6c(O)cccc46)C(=O)C[C@@](C)(O)C5)c(O)c3c2O)C1,4.2422,155.52,514.1627678,1,6,8,BIOFACQUIM
FQNP60,Brevipolide L,J Nat Prod 2017 80 (1):181-189,10.1021/acs.jnatprod.6b00953,2017,Journal of Natural Products,Plant,Hyptis,Hyptis brevipes,Veracruz,Dos Rios,C[C@H](OC(=O)/C=C\c1ccc(O)cc1)[C@@H]1CC[C@H]([C@H](O)[C@H]2CC=CC(=O)O2)O1,2.1173,102.29,388.1522031,6,2,7,BIOFACQUIM
FQNP600,Palmarumycin CP2,J Agric Food Chem 2014;62(16):3553-3562,10.1021/jf500965k,2014,Journal of Agricultural and Food Chemistry,Fungus,Edenia,Edenia gomezpompae,Quintana Roo,El Eden,O=C1CCC2(Oc3cccc4cccc(c34)O2)c2cccc(O)c21,4.1461,55.76,318.0892089,0,1,4,BIOFACQUIM
FQNP601,Palmarumycin CP17,J Agric Food Chem 2014;62(16):3553-3562,10.1021/jf500965k,2014,Journal of Agricultural and Food Chemistry,Fungus,Edenia,Edenia gomezpompae,Quintana Roo,El Eden,O=C1CCC2(Oc3cccc4cccc(c34)O2)c2c(O)ccc(O)c21,3.8517,75.99,334.0841235,0,2,5,BIOFACQUIM
FQNP602,Ergosta-4 6 8(14) 22-tetraen-3-one,J Agric Food Chem 2014;62(16):3553-3562,10.1021/jf500965k,2014,Journal of Agricultural and Food Chemistry,Fungus,Edenia,Edenia gomezpompae,Quintana Roo,El Eden,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CCC2=C3C=CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,7.4591,17.07,392.3079159,4,0,1,BIOFACQUIM
FQNP603,Cannabiripsol,J Nat Prod 2015 78 (6):1271-1276,10.1021/acs.jnatprod.5b00065,2015,Journal of Natural Products,Plant,Cannabis,Cannabis sativa,Not specified,Not specified,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC[C@](C)(O)[C@@H](O)[C@@H]21,3.9014,69.92,348.2300595,4,3,4,BIOFACQUIM
FQNP604,8α-hydroxy-Δ9-tetrahydrocannabinol,J Nat Prod 2015 78 (6):1271-1276,10.1021/acs.jnatprod.5b00065,2015,Journal of Natural Products,Plant,Cannabis,Cannabis sativa,Not specified,Not specified,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1C[C@H](O)C(C)=C[C@H]21,4.7066,49.69,330.2194948,4,2,3,BIOFACQUIM
FQNP605,8β-hydroxy-Δ9-tetrahydrocannabinol,J Nat Prod 2015 78 (6):1271-1276,10.1021/acs.jnatprod.5b00065,2015,Journal of Natural Products,Plant,Cannabis,Cannabis sativa,Not specified,Not specified,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1C[C@@H](O)C(C)=C[C@H]21,4.7066,49.69,330.2194948,4,2,3,BIOFACQUIM
FQNP607,10β-hydroxy-Δ8-tetrahydrocannabinol,J Nat Prod 2015 78 (6):1271-1276,10.1021/acs.jnatprod.5b00065,2015,Journal of Natural Products,Plant,Cannabis,Cannabis sativa,Not specified,Not specified,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(C)[C@@H](O)[C@H]21,4.7066,49.69,330.2194948,4,2,3,BIOFACQUIM
FQNP608,10α-hydroxy-Δ9 11-hexahydrocannabinol,J Nat Prod 2015 78 (6):1271-1276,10.1021/acs.jnatprod.5b00065,2015,Journal of Natural Products,Plant,Cannabis,Cannabis sativa,Not specified,Not specified,C=C1CC[C@@H]2[C@H](c3c(O)cc(CCCCC)cc3OC2(C)C)[C@H]1O,4.7066,49.69,330.2194948,4,2,3,BIOFACQUIM
FQNP609,9β 10β-epoxyhexahydrocannabinol,J Nat Prod 2015 78 (6):1271-1276,10.1021/acs.jnatprod.5b00065,2015,Journal of Natural Products,Plant,Cannabis,Cannabis sativa,Not specified,Not specified,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC[C@@]3(C)O[C@H]3[C@@H]21,4.947,41.99,330.2194948,4,1,3,BIOFACQUIM
FQNP61,Brevipolide M,J Nat Prod 2017 80 (1):181-189,10.1021/acs.jnatprod.6b00953,2017,Journal of Natural Products,Plant,Hyptis,Hyptis brevipes,Veracruz,Dos Rios,COc1ccc(/C=C/C(=O)O[C@@H](C)[C@@H]2CC[C@H]([C@H](O)[C@H]3CC=CC(=O)O3)O2)cc1,2.4203,91.29,402.1678532,7,1,7,BIOFACQUIM
FQNP610,11-acetoxy-Δ9-tetrahydrocannabinolic acid A,J Nat Prod 2015 78 (6):1271-1276,10.1021/acs.jnatprod.5b00065,2015,Journal of Natural Products,Plant,Cannabis,Cannabis sativa,Not specified,Not specified,CCCCCc1cc2c(c(O)c1COO)[C@@H]1C=C(COC(C)=O)CC[C@H]1C(C)(C)O2,5.2686,85.22,418.2355388,8,2,6,BIOFACQUIM
FQNP613,α-spinasterol,J Ethnopharmacol 2015;175:256-265,10.1016/j.jep.2015.08.055,2015,Journal of Ethnopharmacology,Plant,Heterotheca,Heterotheca inuloides,Estado de Mexico,San Juan Xoconusco,CC[C@@H](C=C[C@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,7.8008,20.23,412.3705162,5,1,1,BIOFACQUIM
FQNP614,D-chiro-inositol,J Ethnopharmacol 2015;175:256-265,10.1016/j.jep.2015.08.055,2015,Journal of Ethnopharmacology,Plant,Heterotheca,Heterotheca inuloides,Estado de Mexico,San Juan Xoconusco,O[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O,-3.8346,121.38,180.0633881,0,6,6,BIOFACQUIM
FQNP615,caryolan-1 9β-diol,J Ethnopharmacol 2015;175:256-265,10.1016/j.jep.2015.08.055,2015,Journal of Ethnopharmacology,Plant,Heterotheca,Heterotheca inuloides,Estado de Mexico,San Juan Xoconusco,CC1(C)C[C@@]2(C)[C@H]1CC[C@@]1(C)C[C@]2(O)CC[C@@H]1O,3.1148,40.46,252.2089301,0,2,2,BIOFACQUIM
FQNP616,7-benzoxycadalene,J Ethnopharmacol 2015;175:256-265,10.1016/j.jep.2015.08.055,2015,Journal of Ethnopharmacology,Plant,Heterotheca,Heterotheca inuloides,Estado de Mexico,San Juan Xoconusco,Cc1cc2c(C(C)C)ccc(C)c2cc1OC(=O)c1ccccc1,5.79924,26.3,318.1619799,3,0,2,BIOFACQUIM
FQNP617,7-hydroxycalamenene,J Ethnopharmacol 2015;175:256-265,10.1016/j.jep.2015.08.055,2015,Journal of Ethnopharmacology,Plant,Heterotheca,Heterotheca inuloides,Estado de Mexico,San Juan Xoconusco,Cc1cc2c(cc1O)C(C)CC[C@@H]2C(C)C,4.33752,20.23,218.1670653,1,1,1,BIOFACQUIM
FQNP618,Eriodictyol-7 4′-dimethyl ether,J Ethnopharmacol 2015;175:256-265,10.1016/j.jep.2015.08.055,2015,Journal of Ethnopharmacology,Plant,Heterotheca,Heterotheca inuloides,Estado de Mexico,San Juan Xoconusco,COc1cc(O)c2c(c1)OC(c1ccc(OC)c(O)c1)CC2=O,2.8215,85.22,316.0946882,3,2,6,BIOFACQUIM
FQNP620,Acetyl podophyllotoxin,J Nat Prod 2016 79 (8):2113-2121,10.1021/acs.jnatprod.6b00428,2016,Journal of Natural Products,Plant,Bursera,Bursera fagaroides,Not specified,Not specified,COc1cc([C@@H]2c3cc4c(cc3[C@H](OC(C)=O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,2.98,98.75,456.1420323,5,0,9,BIOFACQUIM
FQNP621,Burseranin,J Nat Prod 2016 79 (8):2113-2121,10.1021/acs.jnatprod.6b00428,2016,Journal of Natural Products,Plant,Bursera,Bursera fagaroides,Not specified,Not specified,COc1c2c(cc3c1OCO3)[C@@H](c1ccc3c(c1)OCO3)C1C(=O)OCC1C2,2.6298,72.45,382.1052529,2,0,7,BIOFACQUIM
FQNP622,(−)-(3S 4R 5R 6S)-3 5 6-trihydroxy-1-menthene 3-O-β-d-glucopyranoside,J Nat Prod 2016 79 (10):2570-2579,10.1021/acs.jnatprod.6b00491,2016,Journal of Natural Products,Plant,Ageratina,Ageratina glabrata,Michoacan,Santa Clara del Cobre,CC1=C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](C(C)C)[C@@H](O)[C@H]1O,-1.8746,139.84,348.1784179,4,6,8,BIOFACQUIM
FQNP623,(−)-(3S 4S 6R)-3 6-dihydroxy-1-menthene 3-O-β-d-glucopyranoside,J Nat Prod 2016 79 (10):2570-2579,10.1021/acs.jnatprod.6b00491,2016,Journal of Natural Products,Plant,Ageratina,Ageratina glabrata,Michoacan,Santa Clara del Cobre,CC1=C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](C(C)C)C[C@H]1O,-0.8454,119.61,332.1835032,4,5,7,BIOFACQUIM
FQNP624,(+)-(1R 4S 5R 6R)-1 5 6-trihydroxy-2-menthene,J Nat Prod 2016 79 (10):2570-2579,10.1021/acs.jnatprod.6b00491,2016,Journal of Natural Products,Plant,Ageratina,Ageratina glabrata,Michoacan,Santa Clara del Cobre,CC(C)[C@H]1C=C[C@@](C)(O)[C@H](O)[C@@H]1O,0.3012,60.69,186.1255944,1,3,3,BIOFACQUIM
FQNP625,(+)-(1S 4S 5R 6R)-1 5 6-trihydroxy-2-menthene,J Nat Prod 2016 79 (10):2570-2579,10.1021/acs.jnatprod.6b00491,2016,Journal of Natural Products,Plant,Ageratina,Ageratina glabrata,Michoacan,Santa Clara del Cobre,CC(C)[C@H]1C=C[C@](C)(O)[C@H](O)[C@@H]1O,0.3012,60.69,186.1255944,1,3,3,BIOFACQUIM
FQNP626,Chrysoeriol,J Ethnopharmacol 2016;185 (5):1-8,10.1016/j.jep.2016.03.014,2016,Journal of Ethnopharmacology,Plant,Tecoma,Tecoma stans,Morelos,Cuernavaca,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,2.5854,100.13,300.0633881,2,3,6,BIOFACQUIM
FQNP627,Precatorin A,J Ethnopharmacol 2016;206:92-100,10.1016/j.jep.2017.05.019,2016,Journal of Ethnopharmacology,Plant,Rhynchosia,Rhynchosia precatoria,Sonora,Etchojoa,CC1(C)C=Cc2cc([C@@H]3COc4c5c(cc(O)c4C3=O)OC(C)(C)C=C5)c(O)cc2O1,4.8251,85.22,420.1572885,1,2,6,BIOFACQUIM
FQNP628,Precatorin B,J Ethnopharmacol 2016;206:92-100,10.1016/j.jep.2017.05.019,2016,Journal of Ethnopharmacology,Plant,Rhynchosia,Rhynchosia precatoria,Sonora,Etchojoa,CC1(C)C=Cc2cc([C@@H]3COc4cc5c(c(O)c4C3=O)C=CC(C)(C)O5)c(O)cc2O1,4.8251,85.22,420.1572885,1,2,6,BIOFACQUIM
FQNP629,Precatorin C,J Ethnopharmacol 2016;206:92-100,10.1016/j.jep.2017.05.019,2016,Journal of Ethnopharmacology,Plant,Rhynchosia,Rhynchosia precatoria,Sonora,Etchojoa,CC1(C)C=Cc2cc(-c3coc4c5c(cc(O)c4c3=O)OC(C)(C)C=C5)c(O)cc2O1,5.2396,89.13,418.1416384,1,2,6,BIOFACQUIM
FQNP63,Brevipolide O,J Nat Prod 2017 80 (1):181-189,10.1021/acs.jnatprod.6b00953,2017,Journal of Natural Products,Plant,Hyptis,Hyptis brevipes,Veracruz,Dos Rios,C[C@H](OC(=O)/C=C/c1ccc(O)c(O)c1)[C@@H]1CC[C@H]([C@H](O)[C@H]2CC=CC(=O)O2)O1,1.8229,122.52,404.1471177,6,3,8,BIOFACQUIM
FQNP630,Lupinifolin,J Ethnopharmacol 2016;206:92-100,10.1016/j.jep.2017.05.019,2016,Journal of Ethnopharmacology,Plant,Rhynchosia,Rhynchosia precatoria,Sonora,Etchojoa,CC(C)=CCc1c2c(c(O)c3c1O[C@H](c1ccc(O)cc1)CC3=O)C=CC(C)(C)O2,5.4972,75.99,406.1780239,3,2,5,BIOFACQUIM
FQNP631,Cajanone,J Ethnopharmacol 2016;206:92-100,10.1016/j.jep.2017.05.019,2016,Journal of Ethnopharmacology,Plant,Rhynchosia,Rhynchosia precatoria,Sonora,Etchojoa,CC(C)=CCc1cc([C@@H]2COc3cc4c(c(O)c3C2=O)C=CC(C)(C)O4)c(O)cc1O,4.8552,96.22,422.1729386,3,3,6,BIOFACQUIM
FQNP632,Lupinifolinol,J Ethnopharmacol 2016;206:92-100,10.1016/j.jep.2017.05.019,2016,Journal of Ethnopharmacology,Plant,Rhynchosia,Rhynchosia precatoria,Sonora,Etchojoa,CC(C)=CCc1c2c(c(O)c3c1O[C@H](c1ccc(O)cc1)[C@@H](O)C3=O)C=CC(C)(C)O2,4.468,96.22,422.1729386,3,3,6,BIOFACQUIM
FQNP636,3α 24-dihydroxylup-20(29)-en-28-oic acid,J Nat Prod 2017 80 (11):3038-3042,10.1021/acs.jnatprod.7b00177,2017,Journal of Natural Products,Plant,Phoradendron,Phoradendron vernicosum,Yucatan,Yucatan Peninsula,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(CCC4[C@@]5(C)CC[C@@H](O)[C@](C)(CO)C5CC[C@]43C)C12,6.0619,77.76,472.35526,3,3,3,BIOFACQUIM
FQNP637,3α 23-dihydroxy-30-oxolup-20(29)-en-28-oic acid,J Nat Prod 2017 80 (11):3038-3042,10.1021/acs.jnatprod.7b00177,2017,Journal of Natural Products,Plant,Phoradendron,Phoradendron vernicosum,Yucatan,Yucatan Peninsula,C=C(C=O)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(CCC4[C@@]5(C)CC[C@@H](O)[C@@](C)(CO)C5CC[C@]43C)C12,5.2409,94.83,486.3345246,4,3,4,BIOFACQUIM
FQNP638,3α 23-O-isopropylidenyl-3α 23-dihydroxylup-20(29)-en-28-oic acid,J Nat Prod 2017 80 (11):3038-3042,10.1021/acs.jnatprod.7b00177,2017,Journal of Natural Products,Plant,Phoradendron,Phoradendron vernicosum,Yucatan,Yucatan Peninsula,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(CCC4[C@@]5(C)CC[C@H]6OC(C)(C)OC[C@@]6(C)C5CC[C@]43C)C12,7.8602,55.76,512.3865601,2,1,3,BIOFACQUIM
FQNP639,Aristoloxazine A,J Nat Prod 2017 80 (12):3112-3119,10.1021/acs.jnatprod.7b00226,2017,Journal of Natural Products,Plant,Aristolochia,Aristolochia orbicularis,Morelos,Xochicalco,COc1cc2c(=O)onc3c2c(c1OC)-c1cccc(OC)c1[C@@H]3SCC(N)=O,2.5021,113.88,414.0885573,6,1,8,BIOFACQUIM
FQNP640,Aristoloxazine B,J Nat Prod 2017 80 (12):3112-3119,10.1021/acs.jnatprod.7b00226,2017,Journal of Natural Products,Plant,Aristolochia,Aristolochia orbicularis,Morelos,Xochicalco,COc1cc(/C=C/C(=O)S[C@@H]2c3c(OC)cccc3-c3c(OC)c(OC)cc4c(=O)onc2c34)ccc1O,4.971,117.32,533.1144377,7,1,10,BIOFACQUIM
FQNP641,Aristolactam,J Nat Prod 2017 80 (12):3112-3119,10.1021/acs.jnatprod.7b00226,2017,Journal of Natural Products,Plant,Aristolochia,Aristolochia orbicularis,Morelos,Xochicalco,COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1,3.296,56.79,293.0688078,1,1,4,BIOFACQUIM
FQNP642,7-methoxytaliscanine,J Nat Prod 2017 80 (12):3112-3119,10.1021/acs.jnatprod.7b00226,2017,Journal of Natural Products,Plant,Aristolochia,Aristolochia orbicularis,Morelos,Xochicalco,COc1cc2c3c(c(OC)c4c(OC)cccc4c3c1OC)NC2=O,3.5931,66.02,339.1106726,4,1,5,BIOFACQUIM
FQNP643,Humul-7-en-1 4 11-triol,J Nat Prod 2017 80 (12):3112-3119,10.1021/acs.jnatprod.7b00226,2017,Journal of Natural Products,Plant,Aristolochia,Aristolochia orbicularis,Morelos,Xochicalco,C[C@@H]1C=CC(C)(C)[C@@H](O)CC[C@](C)(O)[C@@H](O)CC1,2.2517,60.69,256.2038448,0,3,3,BIOFACQUIM
FQNP644,β-sitosterol,J Ethnopharmacol 2019,10.1016/j.jep.2019.03.013,2019,Journal of Ethnopharmacology,Plant,Bursera,Bursera cuneata,Morelos,Santa Maria Ahuacatitlan,CC[C@H](CCC(C)C1CCC2C3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)C3CC[C@]12C)C(C)C,8.6609,20.23,442.4174663,6,1,1,BIOFACQUIM
FQNP645,α-amyrin,J Ethnopharmacol 2019,10.1016/j.jep.2019.03.013,2019,Journal of Ethnopharmacology,Plant,Bursera,Bursera cuneata,Morelos,Santa Maria Ahuacatitlan,C[C@@H]1C2C3=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)CC[C@H]1C,8.0248,20.23,426.3861662,0,1,1,BIOFACQUIM
FQNP646,Moronic acid,J Ethnopharmacol 2019,10.1016/j.jep.2019.03.013,2019,Journal of Ethnopharmacology,Plant,Bursera,Bursera cuneata,Morelos,Santa Maria Ahuacatitlan,CC1(C)C=C2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC1,7.2336,57.53,456.3603454,1,2,2,BIOFACQUIM
FQNP647,Ursolic acid,J Ethnopharmacol 2019,10.1016/j.jep.2019.03.013,2019,Journal of Ethnopharmacology,Plant,Bursera,Bursera cuneata,Morelos,Santa Maria Ahuacatitlan,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,7.0895,57.53,456.3603454,1,2,2,BIOFACQUIM
FQNP648,Tetracosanoic acid (2S)-2 3-dihydroxypropyl ester,J Ethnopharmacol 2019;230:74-80,10.1016/j.jep.2018.10.031,2019,Journal of Ethnopharmacology,Plant,Acacia,Acacia farnesiana,Puebla,Acatlan de Osorio,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)CO,7.4849,66.76,442.4022102,25,2,4,BIOFACQUIM
FQNP651,Pinitol,J Ethnopharmacol 2019;230:74-80,10.1016/j.jep.2018.10.031,2019,Journal of Ethnopharmacology,Plant,Acacia,Acacia farnesiana,Puebla,Acatlan de Osorio,CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,-3.1805,110.38,194.0790382,1,5,6,BIOFACQUIM
FQNP652,(2S) naringenin 7-O-β-glucopyranoside,J Ethnopharmacol 2019;230:74-80,10.1016/j.jep.2018.10.031,2019,Journal of Ethnopharmacology,Plant,Acacia,Acacia farnesiana,Puebla,Acatlan de Osorio,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21,-0.017,166.14,434.1212969,4,6,10,BIOFACQUIM
FQNP653,Sucrose,J Ethnopharmacol 2019;230:74-80,10.1016/j.jep.2018.10.031,2019,Journal of Ethnopharmacology,Plant,Acacia,Acacia farnesiana,Puebla,Acatlan de Osorio,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,-5.3956,189.53,342.1162115,5,8,11,BIOFACQUIM
FQNP654,1-hydroxy-2 3-dimethoxy-10-methylacridin-9(10H)-one,Molecules 2018 23(10):2693,10.3390/molecules23102693,2018,Molecules,Plant,Ruta,Ruta graveolens,No especified,No especified,O(C)c1c(O)c2C(=O)c3c(N(C)c2cc1OC)cccc3,2.4145,60.69,285.100108,2,1,5,BIOFACQUIM
FQNP655,1 4-dihydroxy-2 3-dimethoxy-10-methylacridin-9(10H)-one,Molecules 2018 23(10):2693,10.3390/molecules23102693,2018,Molecules,Plant,Ruta,Ruta graveolens,No especified,No especified,O(C)c1c(OC)c(O)c2C(=O)c3c(N(C)c2c1O)cccc3,2.1201,80.92,301.0950226,2,2,6,BIOFACQUIM
FQNP656,1-hydroxy-3-methoxy-10-methylacridin-9(10H)-one,Molecules 2018 23(10):2693,10.3390/molecules23102693,2018,Molecules,Plant,Ruta,Ruta graveolens,No especified,No especified,O(C)c1cc(O)c2C(=O)c3c(N(C)c2c1)cccc3,2.4059,51.46,255.0895433,1,1,4,BIOFACQUIM
FQNP657,4-methoxy-1-methylquinolin-2(1H)-one,Molecules 2018 23(10):2693,10.3390/molecules23102693,2018,Molecules,Plant,Ruta,Ruta graveolens,No especified,No especified,O(C)C=1c2c(N(C)C(=O)C=1)cccc2,1.5471,31.23,189.0789786,1,0,3,BIOFACQUIM
FQNP658,2-(benzo[d][1 3]dioxol-5-yl)-1-methylquinolin-4(1H)-one,Molecules 2018 23(10):2693,10.3390/molecules23102693,2018,Molecules,Plant,Ruta,Ruta graveolens,No especified,No especified,O=C1c2c(N(C)C(c3cc4OCOc4cc3)=C1)cccc2,2.9342,40.46,279.0895433,1,0,4,BIOFACQUIM
FQNP659,2-decyl-1-methyl-4-methylene-1 4-dihydroquinoline,Molecules 2018 23(10):2693,10.3390/molecules23102693,2018,Molecules,Plant,Ruta,Ruta graveolens,No especified,No especified,C(CCCCC)CCCCC=1N(C)c2c(C(=C)C=1)cccc2,6.5643,3.24,297.24565,9,0,1,BIOFACQUIM
FQNP660,1-methyl-2-undecylquinolin-4(1H)-one,Molecules 2018 23(10):2693,10.3390/molecules23102693,2018,Molecules,Plant,Ruta,Ruta graveolens,No especified,No especified,O=C1c2c(N(C)C(CCCCCCCCCCC)=C1)cccc2,5.6118,22,313.2405646,10,0,2,BIOFACQUIM
FQNP661,2-dodecyl-1-methylquinolin-4(1H)-one,Molecules 2018 23(10):2693,10.3390/molecules23102693,2018,Molecules,Plant,Ruta,Ruta graveolens,No especified,No especified,O=C1c2c(N(C)C(CCCCCCCCCCCC)=C1)cccc2,6.0019,22,327.2562147,11,0,2,BIOFACQUIM
FQNP662,podophyllotoxin,Molecules 2019 24 8 doi:10.3390/molecules24010008,10.3390/molecules24010008,2019,Molecules,Plant,Bursera,Bursera fagaroides,Michoac?n,Zacapu/Quiroga,O(C)c1c(OC)cc(C2c3c(C(O)C4C2C(=O)OC4)cc2OCOc2c3)cc1OC,2.4092,92.68,414.1314677,4,1,8,BIOFACQUIM
FQNP663,beta-Peltatin A methyl ether,Molecules 2019 24 8 doi:10.3390/molecules24010008,10.3390/molecules24010008,2019,Molecules,Plant,Bursera,Bursera fagaroides,Michoac?n,Zacapu/Quiroga,O(C)c1c(OC)cc([C@@]2c3c(c(OC)c4OCOc4c3)C[C@@]3[C@@]2C(=O)OC3)cc1OC,2.68247,81.68,425.1236426,5,0,8,BIOFACQUIM
FQNP664,5? -desmethoxy-?-peltatin-A-methylether,Molecules 2019 24 8 doi:10.3390/molecules24010008,10.3390/molecules24010008,2019,Molecules,Plant,Bursera,Bursera fagaroides,Michoac?n,Zacapu/Quiroga,O(C)c1c2OCOc2cc2[C@@](c3cc(OC)c(OC)cc3)[C@]3C(=O)OC[C@@]3Cc12,2.67387,72.45,395.1130779,4,0,7,BIOFACQUIM
FQNP665,desoxypodophyllotoxin,Molecules 2019 24 8 doi:10.3390/molecules24010008,10.3390/molecules24010008,2019,Molecules,Plant,Bursera,Bursera fagaroides,Michoac?n,Zacapu/Quiroga,O(C)c1c(OC)cc([C@@]2c3c(cc4OCOc4c3)C[C@@]3[C@@]2C(=O)OC3)cc1OC,2.67387,72.45,395.1130779,4,0,7,BIOFACQUIM
FQNP667,desmethoxy-yatein,Molecules 2019 24 8 doi:10.3390/molecules24010008,10.3390/molecules24010008,2019,Molecules,Plant,Bursera,Bursera fagaroides,Michoac?n,Zacapu/Quiroga,O(C)c1c(OC)ccc(C[C@]2C(=O)OC[C@@]2Cc2cc3OCOc3cc2)c1,2.92348,63.22,368.1259884,6,0,6,BIOFACQUIM
FQNP668,burseranin,Molecules 2019 24 8 doi:10.3390/molecules24010008,10.3390/molecules24010008,2019,Molecules,Plant,Bursera,Bursera fagaroides,Michoac?n,Zacapu/Quiroga,O(C)c1c2OCOc2cc2[C@@](c3cc4OCOc4cc3)[C@@]3C(=O)OC[C@@]3Cc12,2.38537,72.45,379.0817778,2,0,7,BIOFACQUIM
FQNP669,7?  8 ?-dehydropodophyllotoxin,Molecules 2019 24 8 doi:10.3390/molecules24010008,10.3390/molecules24010008,2019,Molecules,Plant,Bursera,Bursera fagaroides,Michoac?n,Zacapu/Quiroga,O(C)c1c(OC)cc(C=2c3c([C@](O)[C@@]4C=2C(=O)OC4)cc2OCOc2c3)cc1OC,2.64048,92.68,410.1001675,4,1,8,BIOFACQUIM
FQNP670,7?  8?-dehydroacethyl podophyllotxin,Molecules 2019 24 8 doi:10.3390/molecules24010008,10.3390/molecules24010008,2019,Molecules,Plant,Bursera,Bursera fagaroides,Michoac?n,Zacapu/Quiroga,O=C(O[C@]1c2c(C(c3cc(OC)c(OC)c(OC)c3)=C3C(=O)OC[C@]13)cc1OCOc1c2)C,2.83108,98.75,452.1107322,5,0,9,BIOFACQUIM
FQNP671,(R E)-1-((2S 3S)-3-acetoxy-6-oxo-3 6-dihydro-2H-pyran-2-yl)hept-1-en-3-yl acetate,Journal of Natural Products 2019 82 (3) 520-531,10.1021/acs.jnatprod.8b00908,2019,Journal of natural products,Plant,Hyptis,Hyptis pectinata,Veracruz,Emiliano Zapata,O=C(O[C@@](/C=C/[C@]1[C@@](OC(=O)C)C=CC(=O)O1)CCCC)C,2.56797,78.9,307.1181633,7,0,6,BIOFACQUIM
